stop_id,stop_code,stop_name,stop_lat,stop_lon
52400,,"Freedom Dr & Eagles Landing Dr",35.265795,-80.927541
45833,,"Freedom Dr & Teddington Dr",35.265154,-80.925297
remix_46117591-4b18-4dc5-86a2-c7fda85b2aaf,,"Untitled Stop",35.264087,-80.922751
45835,,"Toddville Rd & Freedom Dr",35.264245,-80.920549
45837,,"Toddville Rd & Brooktree Dr",35.267714,-80.919616
remix_3808bf08-472c-4ff2-831e-6d4e53d8653a,,"Untitled Stop",35.269606,-80.918950
46500,,"Toddville Rd & CSX Way",35.271149,-80.917131
remix_acd964a2-1e1b-41a0-a33d-43035007caf8,,"Untitled Stop",35.272233,-80.909839
remix_8118d79d-f5da-4cd4-bae0-71988a018146,,"Untitled Stop",35.272139,-80.906029
remix_b5fadf0e-98f2-4601-9a96-0b6feb24287e,,"Untitled Stop",35.269199,-80.904959
12320,,"Hovis Rd & Bradford Dr",35.262723,-80.896009
03460,,"Bradford Dr & Roadway St",35.261887,-80.896149
03480,,"Bradford Dr & Reliance St",35.258232,-80.897171
03590,,"Bradford Dr & Key St",35.256661,-80.897289
03610,,"Bradford Dr & Hoover St",35.255079,-80.897561
03635,,"Bradford Dr & Freedom Dr",35.251270,-80.898338
11096,,"Freedom Dr & Edgewood Rd",35.249852,-80.898421
remix_48d95789-adcb-4096-8490-399e73a90e95,,"Untitled Stop",35.247779,-80.896370
11070,,"Freedom Dr & Ashley Rd",35.245968,-80.894116
01200,,"Ashley Rd & Freedom Dr",35.244109,-80.895235
24030,,"Randolph Rd & Sharon Amity Rd",35.176515,-80.798656
23990,,"Randolph Rd & Greenwich Rd",35.178038,-80.800658
23960,,"Randolph Rd & Woodlark Ln",35.179429,-80.802646
23910,,"Randolph Rd & Canterbury Rd",35.181870,-80.805532
23790,,"Randolph Rd & Wendwood Ln",35.188117,-80.810083
03180,,"Billingsley Rd & Randolph Rd",35.190485,-80.808893
03190,,"Billingsley Rd @ 431",35.190433,-80.805735
03200,,"Billingsley Rd & Cascade Cir",35.190676,-80.803853
09970,,"Ellington St & Billingsley Rd",35.191357,-80.801771
09960,,"Ellington St & Wheatley Ave",35.193120,-80.802116
35080,,"Wheatley Ave & Ellington St",35.194186,-80.802698
35050,,"Wheatley Ave & Bunche Dr",35.194422,-80.804558
24580,,"Rodman St & Burkland Dr",35.195699,-80.804446
26490,,"Sam Drenan Rd & Leroy St",35.197617,-80.806702
15780,,"Monroe Rd & Puhlman St",35.204212,-80.805083
15800,,"Monroe Rd & Alcott St",35.204077,-80.802455
remix_1194d876-d99b-41d1-b57b-141e74647841,,"Untitled Stop",35.203410,-80.796536
15830,,"Monroe Rd & Fortune St",35.202512,-80.799401
15810,,"Monroe Rd & Briar Creek Rd",35.204227,-80.802381
15790,,"Monroe Rd & Colonnade Dr",35.204326,-80.804158
07320,,"Dunn Ave & Heflin St",35.203010,-80.805708
29160,,"Skyland Ave & Dunn Ave",35.202395,-80.804668
29150,,"Skyland Ave @ 417",35.201603,-80.805253
29140,,"Skyland Ave & Marney Ave",35.200485,-80.806139
29130,,"Skyland Ave & Sam Drenan Rd",35.199245,-80.807109
26470,,"Sam Drenan Rd & Stancill Pl",35.197465,-80.806738
35060,,"Wheatley Ave & Bunche Dr",35.194259,-80.803681
35070,,"Wheatley Ave & Ellington St",35.194075,-80.802462
09980,,"Ellington St & Wheatley Ave",35.192189,-80.802028
09990,,"Ellington St & Billingsley Rd",35.191315,-80.801848
45318,,"Billingsley Rd @ 411",35.190517,-80.805623
45322,,"Billingsley Rd & Randolph Rd",35.190618,-80.809154
23800,,"Randolph Rd & Meadowbrook Rd",35.187818,-80.810056
23860,,"Randolph Rd & Canterbury Rd",35.182358,-80.806142
23940,,"Randolph Rd & Cheltenham Rd",35.179517,-80.803020
11500,,"Greenwich Rd & Randolph Rd",35.178490,-80.800315
06280,,"Colwick Rd & Greenwich Rd",35.177506,-80.798312
40006,,"New Renaissance Way & West Blvd",35.207722,-80.919707
20281,,"Morris Field Dr & CPCC Harris Campus Dr",35.216492,-80.921332
16691,,"Morris Field Dr & Seymour Dr",35.220066,-80.914830
remix_d1b07969-1767-4cac-aa62-a16cbbaaaf6a,,"Untitled Stop",35.224500,-80.911030
remix_413bacd2-42d9-4666-8821-51db4b5fe06b,,"Untitled Stop",35.226634,-80.910429
01270,,"Ashley Rd & Alleghany St",35.237569,-80.897293
01300,,"Ashley Rd & Bullard St",35.235597,-80.897057
35280,,"Wilkinson Blvd & Morris Field Dr",35.226444,-80.910532
16690,,"Morris Field Dr & Seymour",35.220047,-80.915033
20282,,"Morris Field Dr & Airport Center Pkwy",35.216641,-80.921518
19740,,"Nobles Ave & Leake St",35.209532,-80.918458
45818,,"Northlake Mall (1st stop)",35.350306,-80.854621
45813,,"Northlake Mall (2nd Stop)",35.349871,-80.854054
45854,,"Statesville Rd & Metroment Pkwy",35.352775,-80.840757
46660,,"Statesville Rd & Alexandriana Rd",35.368503,-80.840521
49841,,"Alexandriana Rd & Northlake Auto Plaza Bv",35.370297,-80.834105
60240,,"Old Statesville & Alexandriana Rd",35.371600,-80.832188
49854,,"Old Statesville Rd & Hambright Rd",35.376537,-80.833271
49860,,"Old Statesville Rd & Verhoeff Dr",35.395310,-80.836120
41298,,"Old Statesville Rd @ Monteith Place",35.399374,-80.838437
41296,,"Old Statesville Rd & Mt Holly Huntersville Rd",35.405366,-80.841498
41294,,"Old Statesville Rd & Mullen St",35.408206,-80.842226
41292,,"Old Statesville Rd @ Huntersville Municipal Bldg",35.410122,-80.842701
59550,,"Gilead & Old Statesville",35.410869,-80.843735
41450,,"Gilead Rd & Hillcrest Dr",35.410738,-80.845947
41425,,"Gilead Rd & Commerce Centre Dr",35.410566,-80.852816
11015,,"Huntersville Gateway Park & Ride",35.413539,-80.857071
40745,,"Statesville Rd & Huntersville Commons Dr",35.416139,-80.856731
40754,,"Statesville Rd @ Deer Hill Apts",35.418617,-80.857507
40755,,"Statesville Rd & Bankside Dr",35.427608,-80.862147
40752,,"Statesville Rd & Northdowns Ln",35.430955,-80.863745
36890,,"Statesville Rd @ NorthPoint Presbyterian",35.437145,-80.865172
49310,,"Statesville Rd & Holly Point Dr",35.440104,-80.865145
41271,,"Statesville Rd & Northcross Center Ct",35.445896,-80.866153
41268,,"Statesville Rd & Caldwell Commons Cir",35.450807,-80.866961
41265,,"Statesville Rd & Bailey Rd",35.457294,-80.868134
60365,,"Washam Potts & Westmoreland",35.463913,-80.866510
60366,,"Washam Potts & Ruffner",35.467017,-80.863554
41264,,"Washam Potts & Coachman's  Trace",35.470632,-80.859620
60367,,"Washam Potts & Sherril",35.473646,-80.857163
41262,,"Washam Potts & Barnette",35.474937,-80.855199
60368,,"Main & Smith",35.476249,-80.854479
40210,,"Main & Hickory",35.479529,-80.856951
40230,,"Main St & Railroad St",35.482640,-80.858208
40250,,"Main St & Legion St",35.487366,-80.858397
40270,,"Main St & Pecan St",35.489781,-80.857895
40290,,"Main St & Cornelius St",35.491861,-80.857418
52191,,"Main St & Eugenia St",35.495087,-80.853163
52199,,"Main St & Walnut St",35.496972,-80.851119
41959,,"Main St @ Davidson Town Hall",35.497693,-80.849598
40330,,"Main St & Concord Rd",35.498780,-80.848573
40340,,"Main St & Griffith St",35.501117,-80.847617
11541,,"Griffith St & Watson St",35.502661,-80.850202
46554,,"Griffith St & Lakeside Ave",35.502996,-80.856303
46441,,"Griffith St & Grocery Ln",35.502300,-80.860837
46497,,"Davidson Gateway Dr & Griffith St",35.501495,-80.864487
46454,,"Davidson Gateway Dr & Southeast Dr",35.499349,-80.862996
41252,,"Davidson Gateway Dr & Jetton St",35.499015,-80.860463
40590,,"Jetton St & Park Dr",35.498262,-80.856731
41251,,"Gamble St & Walnut St",35.498606,-80.853571
46455,,"Sloan St & Eden St",35.500959,-80.852163
11540,,"Griffith St & Watson St",35.502557,-80.849951
41500,,"Griffith St & Main St",35.502088,-80.848105
41259,,"Main St & Griffith St",35.501414,-80.847618
40320,,"Main St & Concord Rd",35.498745,-80.848728
41258,,"Main St @ Davidson Town Hall",35.497738,-80.849569
40300,,"Main St & Catawba Ave",35.495862,-80.852940
52190,,"Main St & Eugenia St",35.494742,-80.853368
40280,,"Main St & Cornelius St",35.491564,-80.857596
40260,,"Main St & McCall St",35.489786,-80.857945
40240,,"Main St & Legion St",35.487443,-80.858446
40220,,"Main St & Railroad St",35.482595,-80.858281
40200,,"Main & Hickory",35.479458,-80.856950
60369,,"Main & Smith",35.476283,-80.854680
41261,,"Washam Potts & Tryon",35.474993,-80.855327
60370,,"Washam Potts & Shevington",35.473694,-80.857333
60371,,"Washam Potts & Heartland",35.472186,-80.858553
41263,,"Washam Potts & Coachman's Trace",35.470674,-80.859712
60372,,"Washam Potts and Oakbranch",35.466556,-80.864308
60373,,"Washam Potts & Westmoreland",35.463851,-80.866862
41266,,"Statesville Rd & Bailey Rd",35.457715,-80.868529
41267,,"Statesville Rd & Caldwell Commons Cir",35.451009,-80.867073
41269,,"Statesville Rd & Caldwell Creek Dr",35.445893,-80.866443
49311,,"Statesville Rd & Holly Point Dr",35.439897,-80.865496
59610,,"Statesville Rd & Rich Hatchet Rd",35.436623,-80.865414
40751,,"Statesville Rd & Northdowns Ln",35.431208,-80.863952
40756,,"Statesville Rd & Bankside Dr",35.427571,-80.862203
40753,,"Statesville Rd @ Deer Hill Apts",35.418856,-80.857834
40743,,"Statesville Rd & Shiv Dr",35.416283,-80.856945
