route_id,service_id,trip_id,direction_id,block_id,shape_id
14d6f128,1,1c90d531-b-32333dcc-7,0,,961350804
14d6f128,1,9329d1b9-1-32333dcc-7,1,,961350805
14d6f128,1,b6894b75-9-32333dcc-7,0,,961350804
14d6f128,1,3e214cda-5-32333dcc-7,1,,961350805
14d6f128,1,ed6382e2-5-32333dcc-7,0,,961350804
14d6f128,1,98858384-0-32333dcc-7,1,,961350805
14d6f128,1,727615e8-f-32333dcc-7,0,,961350804
14d6f128,1,de2be584-c-32333dcc-7,1,,961350805
14d6f128,1,a2896a8f-0-32333dcc-7,0,,961350804
14d6f128,1,8df5bfee-d-32333dcc-7,1,,961350805
14d6f128,1,3340febb-7-32333dcc-7,0,,961350804
14d6f128,1,daa09b8e-f-32333dcc-7,1,,961350805
14d6f128,1,12bf4272-3-32333dcc-7,0,,961350804
14d6f128,1,6816cb34-e-32333dcc-7,1,,961350805
14d6f128,1,1adb5181-f-32333dcc-7,0,,961350804
14d6f128,1,edc3bc80-d-32333dcc-7,1,,961350805
14d6f128,1,ad0ee2af-8-32333dcc-7,1,,961350805
14d6f128,1,0d62f5fc-3-32333dcc-7,0,,961350804
14d6f128,1,f49f95c8-8-32333dcc-7,1,,961350805
14d6f128,1,cce9b8b2-9-32333dcc-7,0,,961350804
14d6f128,1,b21cad25-9-32333dcc-7,1,,961350805
14d6f128,1,b72008cb-4-32333dcc-7,0,,961350804
14d6f128,1,bb079156-7-32333dcc-7,1,,961350805
14d6f128,1,26cca8eb-d-32333dcc-7,1,,961350805
14d6f128,3,ab43b0d3-2-d11e6ce2-4,0,,961350804
14d6f128,3,9170fd82-1-d11e6ce2-4,0,,961350804
14d6f128,3,ad245f7e-4-d11e6ce2-4,0,,961350804
14d6f128,3,6fa898f5-d-d11e6ce2-4,1,,961350805
14d6f128,3,2fc85069-c-d11e6ce2-4,0,,961350804
14d6f128,3,6287c7ab-d-d11e6ce2-4,1,,961350805
14d6f128,3,bfdc6d8e-7-d11e6ce2-4,0,,961350804
14d6f128,3,0ae21a29-9-d11e6ce2-4,1,,961350805
14d6f128,3,98c98096-3-d11e6ce2-4,0,,961350804
14d6f128,3,43b3a201-f-d11e6ce2-4,1,,961350805
14d6f128,3,0572cdd3-6-d11e6ce2-4,0,,961350804
14d6f128,3,94f0571b-a-d11e6ce2-4,1,,961350805
14d6f128,3,d7f98d59-d-d11e6ce2-4,0,,961350804
14d6f128,3,a104513f-7-d11e6ce2-4,1,,961350805
14d6f128,3,6d19c5b7-8-d11e6ce2-4,0,,961350804
14d6f128,3,6c50e147-1-d11e6ce2-4,1,,961350805
14d6f128,3,c81110dd-3-d11e6ce2-4,0,,961350804
14d6f128,3,5dee2e35-e-d11e6ce2-4,1,,961350805
14d6f128,3,9091db97-c-d11e6ce2-4,0,,961350804
14d6f128,3,6ca30d75-d-d11e6ce2-4,1,,961350805
14d6f128,3,6381107e-e-d11e6ce2-4,0,,961350804
14d6f128,3,1865add2-b-d11e6ce2-4,1,,961350805
14d6f128,3,236b2f22-8-d11e6ce2-4,0,,961350804
14d6f128,3,0d0e51de-d-d11e6ce2-4,1,,961350805
14d6f128,3,10a8bda7-c-d11e6ce2-4,0,,961350804
14d6f128,3,8f219d2a-9-d11e6ce2-4,1,,961350805
14d6f128,3,6beec82b-c-d11e6ce2-4,0,,961350804
14d6f128,3,9673b1b9-2-d11e6ce2-4,1,,961350805
14d6f128,3,2424f364-6-d11e6ce2-4,0,,961350804
14d6f128,3,ef2b87ee-f-d11e6ce2-4,1,,961350805
14d6f128,3,4b05d537-6-d11e6ce2-4,0,,961350804
14d6f128,3,028a5c35-c-d11e6ce2-4,1,,961350805
14d6f128,3,a7ed8df3-7-d11e6ce2-4,0,,961350804
14d6f128,3,f54709d5-5-d11e6ce2-4,1,,961350805
14d6f128,3,2dc4c850-4-d11e6ce2-4,0,,961350804
14d6f128,3,be11a49c-3-d11e6ce2-4,1,,961350805
14d6f128,3,481074d2-3-d11e6ce2-4,0,,961350804
14d6f128,3,6fb816aa-f-d11e6ce2-4,1,,961350805
14d6f128,3,bfeb7401-2-d11e6ce2-4,0,,961350804
14d6f128,3,9de33010-4-d11e6ce2-4,1,,961350805
14d6f128,3,48c1b757-0-d11e6ce2-4,0,,961350804
14d6f128,3,0cf9ffc9-3-d11e6ce2-4,1,,961350805
14d6f128,3,d2f416e5-1-d11e6ce2-4,0,,961350804
14d6f128,3,b7a798dd-9-d11e6ce2-4,1,,961350805
14d6f128,3,8b21a7d3-7-d11e6ce2-4,0,,961350804
14d6f128,3,ddc27a7b-3-d11e6ce2-4,1,,961350805
14d6f128,3,f4d4f4a3-5-d11e6ce2-4,0,,961350804
14d6f128,3,0a75ac0b-9-d11e6ce2-4,1,,961350805
14d6f128,3,6777b32c-8-d11e6ce2-4,0,,961350804
14d6f128,3,53a69400-1-d11e6ce2-4,1,,961350805
14d6f128,3,4ee53f91-2-d11e6ce2-4,0,,961350804
14d6f128,3,aef610e0-9-d11e6ce2-4,1,,961350805
14d6f128,3,c329b1a9-e-d11e6ce2-4,0,,961350804
14d6f128,3,7ae80d70-0-d11e6ce2-4,1,,961350805
14d6f128,3,89be645e-8-d11e6ce2-4,0,,961350804
14d6f128,3,4482933a-2-d11e6ce2-4,1,,961350805
14d6f128,3,eb099ebf-9-d11e6ce2-4,0,,961350804
14d6f128,3,490526c6-f-d11e6ce2-4,1,,961350805
14d6f128,3,20933997-9-d11e6ce2-4,0,,961350804
14d6f128,3,b9be58d3-c-d11e6ce2-4,1,,961350805
14d6f128,3,fa04a94c-d-d11e6ce2-4,1,,961350805
14d6f128,3,55501f6e-4-d11e6ce2-4,0,,961350804
14d6f128,3,17e1540a-7-d11e6ce2-4,1,,961350805
14d6f128,3,45c4edb5-a-d11e6ce2-4,0,,961350804
14d6f128,3,3f4be3cd-d-d11e6ce2-4,1,,961350805
14d6f128,3,32b56844-c-d11e6ce2-4,0,,961350804
14d6f128,3,b1d918b8-d-d11e6ce2-4,1,,961350805
14d6f128,3,03c9df3b-3-d11e6ce2-4,1,,961350805
18a0cf71,3,01d1edc6-2-d11e6ce2-4,0,,961350814
18a0cf71,3,462454d3-4-d11e6ce2-4,0,,961350814
18a0cf71,3,23c1e95b-1-d11e6ce2-4,1,,961350815
18a0cf71,3,2281ff49-9-d11e6ce2-4,0,,961350814
18a0cf71,3,f633e5c0-8-d11e6ce2-4,1,,961350815
18a0cf71,3,40369048-b-d11e6ce2-4,0,,961350814
18a0cf71,3,e6b37726-1-d11e6ce2-4,1,,961350815
18a0cf71,3,aeb2c186-b-d11e6ce2-4,0,,961350814
18a0cf71,3,96b53587-a-d11e6ce2-4,1,,961350815
18a0cf71,3,5d081341-4-d11e6ce2-4,0,,961350814
18a0cf71,3,786bceea-3-d11e6ce2-4,1,,961350815
18a0cf71,3,a73c3d4e-2-d11e6ce2-4,0,,961350814
18a0cf71,3,271b88a4-9-d11e6ce2-4,1,,961350815
18a0cf71,3,47013ef6-7-d11e6ce2-4,0,,961350814
18a0cf71,3,8f3296b7-b-d11e6ce2-4,1,,961350815
18a0cf71,3,f55395f8-d-d11e6ce2-4,0,,961350814
18a0cf71,3,1765fd2e-f-d11e6ce2-4,1,,961350815
18a0cf71,3,9427ad88-4-d11e6ce2-4,0,,961350814
18a0cf71,3,96f993a8-3-d11e6ce2-4,1,,961350815
18a0cf71,3,015c6484-9-d11e6ce2-4,0,,961350814
18a0cf71,3,7775e458-1-d11e6ce2-4,1,,961350815
18a0cf71,3,dc988858-2-d11e6ce2-4,0,,961350814
18a0cf71,3,cd3d8662-9-d11e6ce2-4,1,,961350815
18a0cf71,3,ef4eb431-c-d11e6ce2-4,0,,961350814
18a0cf71,3,08d512c4-e-d11e6ce2-4,1,,961350815
18a0cf71,3,bd4eddf7-1-d11e6ce2-4,0,,961350814
18a0cf71,3,27787b33-d-d11e6ce2-4,1,,961350815
18a0cf71,3,a6001af4-1-d11e6ce2-4,0,,961350814
18a0cf71,3,3ac41d09-3-d11e6ce2-4,1,,961350815
18a0cf71,3,ef70c973-e-d11e6ce2-4,0,,961350814
18a0cf71,3,c9bafe17-4-d11e6ce2-4,1,,961350815
18a0cf71,3,47f7a240-6-d11e6ce2-4,0,,961350814
18a0cf71,3,0d774359-5-d11e6ce2-4,1,,961350815
18a0cf71,3,16b436e7-6-d11e6ce2-4,0,,961350814
18a0cf71,3,8ae60f25-b-d11e6ce2-4,1,,961350815
18a0cf71,3,191d7ce4-3-d11e6ce2-4,0,,961350814
18a0cf71,3,4fa1b5fc-c-d11e6ce2-4,1,,961350815
18a0cf71,3,859d05a7-e-d11e6ce2-4,0,,961350814
18a0cf71,3,0f6ee40a-8-d11e6ce2-4,1,,961350815
18a0cf71,3,78fa5155-1-d11e6ce2-4,0,,961350814
18a0cf71,3,01c0421b-a-d11e6ce2-4,1,,961350815
18a0cf71,3,e52c74df-9-d11e6ce2-4,0,,961350814
18a0cf71,3,cc82bd69-3-d11e6ce2-4,1,,961350815
18a0cf71,3,3d626414-2-d11e6ce2-4,0,,961350814
18a0cf71,3,d8abc485-2-d11e6ce2-4,1,,961350815
18a0cf71,3,13687a8f-f-d11e6ce2-4,0,,961350814
18a0cf71,3,197394bd-5-d11e6ce2-4,1,,961350815
18a0cf71,3,7f335569-f-d11e6ce2-4,0,,961350814
18a0cf71,3,6a23de04-8-d11e6ce2-4,1,,961350815
18a0cf71,3,968d2db9-e-d11e6ce2-4,0,,961350814
18a0cf71,3,7c4be666-d-d11e6ce2-4,1,,961350815
18a0cf71,3,18dc04cf-d-d11e6ce2-4,0,,961350814
18a0cf71,3,0114881e-d-d11e6ce2-4,1,,961350815
18a0cf71,3,94233c5a-9-d11e6ce2-4,0,,961350814
18a0cf71,3,a720f6f0-7-d11e6ce2-4,1,,961350815
18a0cf71,3,df3057da-8-d11e6ce2-4,0,,961350814
18a0cf71,3,2e7461b7-f-d11e6ce2-4,1,,961350815
18a0cf71,3,cf71b385-f-d11e6ce2-4,0,,961350814
18a0cf71,3,14aafd2c-4-d11e6ce2-4,1,,961350815
18a0cf71,3,a3c4c762-c-d11e6ce2-4,0,,961350814
18a0cf71,3,6f22ca2c-f-d11e6ce2-4,1,,961350815
18a0cf71,3,5a888474-8-d11e6ce2-4,1,,961350815
18a0cf71,3,ed98e133-1-d11e6ce2-4,0,,961350814
18a0cf71,3,e035fa20-5-d11e6ce2-4,1,,961350815
18a0cf71,3,2d74c4b9-c-d11e6ce2-4,0,,961350814
18a0cf71,3,69e21ba1-a-d11e6ce2-4,1,,961350815
18a0cf71,3,4fa7551f-3-d11e6ce2-4,0,,961350814
18a0cf71,3,7112172b-7-d11e6ce2-4,1,,961350815
18a0cf71,2,637c215d-7-cf70c6c3-4,0,,961350814
18a0cf71,2,0b46b92c-c-cf70c6c3-4,0,,961350814
18a0cf71,2,0800c3b0-c-cf70c6c3-4,1,,961350815
18a0cf71,2,ad2a90c2-0-cf70c6c3-4,0,,961350814
18a0cf71,2,18839e00-b-cf70c6c3-4,1,,961350815
18a0cf71,2,8d30f07d-c-cf70c6c3-4,0,,961350814
18a0cf71,2,c1949ece-9-cf70c6c3-4,1,,961350815
18a0cf71,2,d6095278-8-cf70c6c3-4,0,,961350814
18a0cf71,2,08981cc0-a-cf70c6c3-4,1,,961350815
18a0cf71,2,e52c0ea0-8-cf70c6c3-4,0,,961350814
18a0cf71,2,239150bd-3-cf70c6c3-4,1,,961350815
18a0cf71,2,e7aa7b46-d-cf70c6c3-4,0,,961350814
18a0cf71,2,ea6a5b6a-2-cf70c6c3-4,1,,961350815
18a0cf71,2,206bbe26-e-cf70c6c3-4,0,,961350814
18a0cf71,2,764f65ca-6-cf70c6c3-4,1,,961350815
18a0cf71,2,8af0cfae-7-cf70c6c3-4,0,,961350814
18a0cf71,2,59b67781-c-cf70c6c3-4,1,,961350815
18a0cf71,2,b38a6810-c-cf70c6c3-4,0,,961350814
18a0cf71,2,dd13b36a-1-cf70c6c3-4,1,,961350815
18a0cf71,2,f966affc-1-cf70c6c3-4,0,,961350814
18a0cf71,2,4d596bc6-2-cf70c6c3-4,1,,961350815
18a0cf71,2,c209fbbb-f-cf70c6c3-4,0,,961350814
18a0cf71,2,a38d739a-2-cf70c6c3-4,1,,961350815
18a0cf71,2,84da1c2d-a-cf70c6c3-4,0,,961350814
18a0cf71,2,86c53551-6-cf70c6c3-4,1,,961350815
18a0cf71,2,5a854477-0-cf70c6c3-4,0,,961350814
18a0cf71,2,01ae96f9-5-cf70c6c3-4,1,,961350815
18a0cf71,2,d0c5179b-e-cf70c6c3-4,0,,961350814
18a0cf71,2,4c5cb66c-e-cf70c6c3-4,1,,961350815
18a0cf71,2,a07f8a38-b-cf70c6c3-4,0,,961350814
18a0cf71,2,ddb063ef-9-cf70c6c3-4,1,,961350815
18a0cf71,2,3d5c1b81-c-cf70c6c3-4,0,,961350814
18a0cf71,2,1a4598b4-8-cf70c6c3-4,1,,961350815
18a0cf71,2,1cfdcec7-a-cf70c6c3-4,0,,961350814
18a0cf71,2,3af1a3dc-2-cf70c6c3-4,1,,961350815
18a0cf71,2,8230b27d-2-cf70c6c3-4,0,,961350814
18a0cf71,2,15799051-b-cf70c6c3-4,1,,961350815
18a0cf71,2,792a8e51-a-cf70c6c3-4,0,,961350814
18a0cf71,2,5493a8a0-8-cf70c6c3-4,1,,961350815
18a0cf71,2,d5140ed9-a-cf70c6c3-4,0,,961350814
18a0cf71,2,81ceb261-b-cf70c6c3-4,1,,961350815
18a0cf71,2,31c43111-7-cf70c6c3-4,0,,961350814
18a0cf71,2,b83edea6-c-cf70c6c3-4,1,,961350815
18a0cf71,2,f85b0301-3-cf70c6c3-4,0,,961350814
18a0cf71,2,f9218a45-d-cf70c6c3-4,1,,961350815
18a0cf71,2,10326407-a-cf70c6c3-4,0,,961350814
18a0cf71,2,7e69a0eb-b-cf70c6c3-4,1,,961350815
18a0cf71,2,0b77636c-9-cf70c6c3-4,0,,961350814
18a0cf71,2,d1ca4ab5-7-cf70c6c3-4,1,,961350815
18a0cf71,2,33fe633c-b-cf70c6c3-4,0,,961350814
18a0cf71,2,c0c9b56f-0-cf70c6c3-4,1,,961350815
18a0cf71,2,49b209e8-0-cf70c6c3-4,0,,961350814
18a0cf71,2,3154b8ce-3-cf70c6c3-4,1,,961350815
18a0cf71,2,9b0d9880-7-cf70c6c3-4,0,,961350814
18a0cf71,2,265c8245-0-cf70c6c3-4,1,,961350815
18a0cf71,2,04363810-0-cf70c6c3-4,0,,961350814
18a0cf71,2,e3336068-2-cf70c6c3-4,1,,961350815
18a0cf71,2,94106966-b-cf70c6c3-4,0,,961350814
18a0cf71,2,7d0263c5-f-cf70c6c3-4,1,,961350815
18a0cf71,2,0a7e7007-5-cf70c6c3-4,0,,961350814
18a0cf71,2,38bed62e-4-cf70c6c3-4,1,,961350815
18a0cf71,2,3fe4feff-1-cf70c6c3-4,1,,961350815
18a0cf71,2,90c17484-a-cf70c6c3-4,0,,961350814
18a0cf71,2,cf76c368-5-cf70c6c3-4,1,,961350815
18a0cf71,2,e41552c8-e-cf70c6c3-4,0,,961350814
18a0cf71,2,a67a1ba2-c-cf70c6c3-4,1,,961350815
18a0cf71,2,7779f771-b-cf70c6c3-4,0,,961350814
18a0cf71,2,5bd2fc89-7-cf70c6c3-4,1,,961350815
18a0cf71,1,7550edcf-1-32333dcc-7,0,,961350814
18a0cf71,1,9998d3a2-1-32333dcc-7,0,,961350814
18a0cf71,1,c2b2d7b9-b-32333dcc-7,1,,961350815
18a0cf71,1,6af1fac0-f-32333dcc-7,0,,961350814
18a0cf71,1,baa99022-2-32333dcc-7,1,,961350815
18a0cf71,1,cbc0de05-3-32333dcc-7,0,,961350814
18a0cf71,1,32a363c6-5-32333dcc-7,1,,961350815
18a0cf71,1,1d58e8bc-0-32333dcc-7,0,,961350814
18a0cf71,1,20e1ec05-5-32333dcc-7,1,,961350815
18a0cf71,1,23968f6f-e-32333dcc-7,0,,961350814
18a0cf71,1,43f26572-9-32333dcc-7,1,,961350815
18a0cf71,1,77a32014-e-32333dcc-7,0,,961350814
18a0cf71,1,f1546656-e-32333dcc-7,1,,961350815
18a0cf71,1,ce3b3674-7-32333dcc-7,0,,961350814
18a0cf71,1,29006666-6-32333dcc-7,1,,961350815
18a0cf71,1,7e655af9-7-32333dcc-7,0,,961350814
18a0cf71,1,89bbd759-3-32333dcc-7,1,,961350815
18a0cf71,1,bd977850-0-32333dcc-7,0,,961350814
18a0cf71,1,166d9f22-7-32333dcc-7,1,,961350815
18a0cf71,1,320d62fd-c-32333dcc-7,0,,961350814
18a0cf71,1,f6efb35c-a-32333dcc-7,1,,961350815
18a0cf71,1,ba70d700-3-32333dcc-7,0,,961350814
18a0cf71,1,c77b5521-5-32333dcc-7,1,,961350815
18a0cf71,1,3a8adfce-4-32333dcc-7,0,,961350814
18a0cf71,1,fcabe95d-2-32333dcc-7,1,,961350815
18a0cf71,1,24d4d5fb-6-32333dcc-7,0,,961350814
18a0cf71,1,92cf9e3c-f-32333dcc-7,1,,961350815
18a0cf71,1,480092dd-a-32333dcc-7,0,,961350814
18a0cf71,1,65038972-b-32333dcc-7,1,,961350815
18a0cf71,1,0599eda7-9-32333dcc-7,0,,961350814
18a0cf71,1,23f48fe2-2-32333dcc-7,1,,961350815
18a0cf71,1,e6fa5b38-8-32333dcc-7,0,,961350814
18a0cf71,1,f14b9259-a-32333dcc-7,1,,961350815
18a0cf71,1,2e92d88a-e-32333dcc-7,0,,961350814
18a0cf71,1,3220be3a-e-32333dcc-7,1,,961350815
18a0cf71,1,211b3df7-3-32333dcc-7,0,,961350814
18a0cf71,1,f2712eb2-a-32333dcc-7,1,,961350815
18a0cf71,1,46c36802-8-32333dcc-7,0,,961350814
18a0cf71,1,433330d0-a-32333dcc-7,1,,961350815
18a0cf71,1,d031a9af-e-32333dcc-7,0,,961350814
18a0cf71,1,6d3a90da-9-32333dcc-7,1,,961350815
18a0cf71,1,e165285e-e-32333dcc-7,0,,961350814
18a0cf71,1,f45fabec-a-32333dcc-7,1,,961350815
18a0cf71,1,52089bd0-7-32333dcc-7,0,,961350814
18a0cf71,1,af8c671d-a-32333dcc-7,1,,961350815
18a0cf71,1,35f3fe38-7-32333dcc-7,0,,961350814
18a0cf71,1,f3570c9e-2-32333dcc-7,1,,961350815
18a0cf71,1,b2f73df1-b-32333dcc-7,0,,961350814
18a0cf71,1,9bb3aff8-a-32333dcc-7,1,,961350815
18a0cf71,1,d5f138bd-1-32333dcc-7,0,,961350814
18a0cf71,1,49e13348-3-32333dcc-7,1,,961350815
18a0cf71,1,fa6eacb6-7-32333dcc-7,0,,961350814
18a0cf71,1,3339b262-e-32333dcc-7,1,,961350815
18a0cf71,1,c02ffde9-c-32333dcc-7,0,,961350814
18a0cf71,1,1089ffeb-6-32333dcc-7,1,,961350815
18a0cf71,1,6c066d50-3-32333dcc-7,0,,961350814
18a0cf71,1,2173f961-0-32333dcc-7,1,,961350815
18a0cf71,1,a2bbb1d7-9-32333dcc-7,0,,961350814
18a0cf71,1,9ee12a48-7-32333dcc-7,1,,961350815
18a0cf71,1,70563db8-b-32333dcc-7,0,,961350814
18a0cf71,1,5023b782-e-32333dcc-7,1,,961350815
18a0cf71,1,a36a2ebe-7-32333dcc-7,0,,961350814
18a0cf71,1,f3116a49-f-32333dcc-7,1,,961350815
18a0cf71,1,8d90c1cc-d-32333dcc-7,1,,961350815
18a0cf71,1,bbfb9239-8-32333dcc-7,0,,961350814
18a0cf71,1,56c83da5-f-32333dcc-7,1,,961350815
18a0cf71,1,e149e0f6-5-32333dcc-7,0,,961350814
18a0cf71,1,643c5f5f-8-32333dcc-7,1,,961350815
18a0cf71,1,36d5ee88-1-32333dcc-7,0,,961350814
18a0cf71,1,30b29d65-e-32333dcc-7,1,,961350815
6bdac128,3,4f161a36-c-d11e6ce2-4,0,,961350826
6bdac128,3,9a8a8452-8-d11e6ce2-4,0,,961350826
6bdac128,3,700ec29d-3-d11e6ce2-4,1,,961350827
6bdac128,3,37f1f8c0-2-d11e6ce2-4,0,,961350826
6bdac128,3,41a4135c-8-d11e6ce2-4,1,,961350827
6bdac128,3,2ff965bf-0-d11e6ce2-4,0,,961350826
6bdac128,3,39973666-9-d11e6ce2-4,1,,961350827
6bdac128,3,8221a2fa-d-d11e6ce2-4,0,,961350826
